REG_CODE,REGION,DIS_CODE,DISTRICT,COM_CODE,COMMUNE,MDG_FKT_CODE,FOKONTANY
MDG12,Vakinankaratra,MDG12114,Antanifotsy,MDG12114290,Antsampandrano,MDG12114290019,Ankovotra
MDG12,Vakinankaratra,MDG12114,Antanifotsy,MDG12114290,Antsampandrano,MDG12114290020,Anivorano
MDG12,Vakinankaratra,MDG12114,Antanifotsy,MDG12114290,Antsampandrano,MDG12114290021,Masindrano
MDG12,Vakinankaratra,MDG12114,Antanifotsy,MDG12114290,Antsampandrano,MDG12114290022,Anjoma
MDG12,Vakinankaratra,MDG12114,Antanifotsy,MDG12114290,Antsampandrano,MDG12114290023,Ikotomanory
MDG12,Vakinankaratra,MDG12114,Antanifotsy,MDG12114290,Antsampandrano,MDG12114290024,Ambatodidy Sud
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010001,Faratsiho
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010002,Soanierana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010003,Dango
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010004,Fihaonana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010005,Antanetibe
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010006,Ambodiala
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010007,Ambohipoloalina Antaboaka
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010008,Ambondrona
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010009,Antsira Tsiandramana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010010,Fisoronana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010011,Miadanandriana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010012,Tsaratanana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010013,Marohanina
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010014,Sahomby Firaisana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010015,Ambohimandroso
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010016,Antohomadio
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010017,Ampizarankisoa
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116010,Faratsiho,MDG12116010018,Mahatsinjo Mampihavana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030001,Avaratrakolahy
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030002,Ambatodidy
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030003,Est Bevoka
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030004,Kelilalina
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030005,Mandravasarotra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030006,Morafeno Mamolahy
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030007,Tsaratanana Lovasoa
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030008,Ambohimpianarantsoa
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030009,Antsahalava
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030010,Atsimondrano
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116030,Antsampanimahazo,MDG12116030011,Ambatolahifisaka
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116050,Faravohitra,MDG12116050001,Faravohitra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116050,Faravohitra,MDG12116050002,Amparihimanga
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116050,Faravohitra,MDG12116050003,Andrefaninanobe
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116050,Faravohitra,MDG12116050004,Ambohitsara
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116050,Faravohitra,MDG12116050005,Fenomanantsoa
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070001,Ramainandro
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070002,Alahady
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070003,Alatsinainy Bevohoka
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070004,Ambatomenaloha
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070005,Ambohitrambo
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070006,Ankonabe I
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070007,Ankonabe II
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070008,Isaha
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070009,Maromena
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070010,Miarinkofeno II
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070011,Tsaramandimby
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116070,Ramainandro,MDG12116070012,Fiadanana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116090,Andranomiady,MDG12116090001,Andranomiady
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116090,Andranomiady,MDG12116090002,Ambatoatsipy
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116090,Andranomiady,MDG12116090003,Ambatonilaisoa
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116090,Andranomiady,MDG12116090004,Ambohitraivo
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116090,Andranomiady,MDG12116090005,Ambohitratsimo
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110001,Tsarazafy
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110002,Manaovasoa
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110003,Ambohimahasoa II
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110004,Telomirefy Soahiadanana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110005,Mananetivohitra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110006,Ambohimanarivo
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110007,Ambohimahasoa I
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110008,Ambohitrarivo Mahasoa
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110009,Tsaramandroso Morafeno
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110010,Tsaramiafara
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110011,Ambohimandroso
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110012,Tsarafara
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110013,Ambero Tsaramody
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110014,Ambohimanjaka
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116110,Vinaninony Atsimo,MDG12116110015,Tsaramandimby
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130001,Antsonjorano
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130002,Analamihantona
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130003,Tsaratanana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130004,Ambohitsampana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130005,Betsizaraina
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130006,Andranomasina
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130007,Ambavahady Ambohijoky
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130008,Bongamanitra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130009,Mamoladahy
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130010,Ambohitrandriamanitra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116130,Ambohiborona,MDG12116130011,Ampasanomby
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150001,Miandrarivo
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150002,Ambarinomby
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150003,Ambavahadivato
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150004,Ambohimandroso
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150005,Andranomanjaka
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150006,Lohavohitra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150007,Mahatsinjo
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150008,Manarintsoa
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150009,Mangarivotra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150010,Tompombohitra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150011,Voahangy
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150012,Namana
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150013,Miaramasoandro
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150014,Mananetivohitra
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150015,Ambatolahindrafito
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116150,Miandrarivo,MDG12116150016,Andrainarivo
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116170,Valabetokana,MDG12116170001,Amboniloha
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116170,Valabetokana,MDG12116170002,Antsahatanteraka
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116170,Valabetokana,MDG12116170003,Tsiona
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116170,Valabetokana,MDG12116170004,Vohibazaha
MDG12,Vakinankaratra,MDG12116,Faratsiho,MDG12116170,Valabetokana,MDG12116170005,Andranomanjaka
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010001,Ambano
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010002,Andrakodavaka
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010003,Amparihindramananiolona
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010004,Tsaramandroso
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010005,Ankerambe
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010006,Ambohitsaratelo
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010007,Antanetibe
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010008,Tsarafara
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010009,Antanety Avaratra
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010010,Manampisoa
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010011,Mahazina Atsimo
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118010,Ambano,MDG12118010012,Tsarafiraisana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118030,Belazao,MDG12118030001,Belazao
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118030,Belazao,MDG12118030002,Tsarahasina
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118030,Belazao,MDG12118030003,Amboniavaratra Sud
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118030,Belazao,MDG12118030004,Andranonandriana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118030,Belazao,MDG12118030005,Ambohinapetraka
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118030,Belazao,MDG12118030006,Anjanamiakatra
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118030,Belazao,MDG12118030007,Miadakofeno
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118050,Alakamisy,MDG12118050001,Alakamisy
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118050,Alakamisy,MDG12118050002,Ambohitromby
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118050,Alakamisy,MDG12118050003,Soamatamana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118050,Alakamisy,MDG12118050004,Tsaratanana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118050,Alakamisy,MDG12118050005,Marofangady
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118050,Alakamisy,MDG12118050006,Mahandraza
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118050,Alakamisy,MDG12118050007,Andohafarihy
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118070,Antanimandry,MDG12118070001,Antanimandry
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118070,Antanimandry,MDG12118070002,Avaradrano
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118070,Antanimandry,MDG12118070003,Masiniloharano
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118070,Antanimandry,MDG12118070004,Ampahadiminy
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118070,Antanimandry,MDG12118070005,Ambohidrano
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118070,Antanimandry,MDG12118070006,Antsongobe Nord
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118070,Antanimandry,MDG12118070007,Masinandraina
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118070,Antanimandry,MDG12118070008,Andrianana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118090,Vinaninkarena,MDG12118090001,Ankarinomby
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118090,Vinaninkarena,MDG12118090002,Tsaratanana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118090,Vinaninkarena,MDG12118090003,Ambohipeno
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118090,Vinaninkarena,MDG12118090004,Anjanamanjaka Ambohitraivo
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118090,Vinaninkarena,MDG12118090005,Fiakarandava
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118090,Vinaninkarena,MDG12118090006,Mahaimandry
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118090,Vinaninkarena,MDG12118090007,Ampandrotrarana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110001,Andranomanelatra
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110002,Ambolotsararano
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110003,Ambohimandroso
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110004,Antanetibe Toavala
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110005,Morarano
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110006,Tsaramandroso Gara
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110007,Amberobe
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110008,Miarinarivo Bemololo
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110009,Tsaravavaka
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110010,Tsaramandroso Soamahavoky
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110011,Fiadanana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110012,Tsarazazamandimby
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110013,Anosimboahangy
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118110,Andranomanelatra,MDG12118110014,Fandrindrano Manaovasoa
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130001,Ambohimarina
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130002,Antsahavory
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130003,Miarinarivo
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130004,Ambohimandroso
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130005,Soamonina
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130006,Anosibe
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130007,Tsaramody
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130008,Tongarivo
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130009,Fanjakamandroso
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118130,Ambohidranandriana,MDG12118130010,Miandrisoa Tsarahonenana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118150,Ambohimiarivo,MDG12118150001,Betsiholany
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118150,Ambohimiarivo,MDG12118150002,Ambohikambana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118150,Ambohimiarivo,MDG12118150003,Ambatolahimarina
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118150,Ambohimiarivo,MDG12118150004,Antanambao
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118150,Ambohimiarivo,MDG12118150005,Tsaramandroso
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118150,Ambohimiarivo,MDG12118150006,Ambohimasy
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118150,Ambohimiarivo,MDG12118150007,Soanierana
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170001,Ambohitsimanova
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170002,Soamanandrariny
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170003,Fenoarivo
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170004,Soavina
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170005,Miadanimerina
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170006,Ambohibohangy
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170007,Antanamalaza
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170008,Antsongombato
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170009,Maronony
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118170,Ambohitsimanova,MDG12118170010,Avarabohitra
MDG12,Vakinankaratra,MDG12118,Antsirabe II,MDG12118190,Mangarano,MDG12118190001,Mangarano
